Origin,Destination,Distance_km
"New Inn Yard, Shoreditch","Endsleigh Gardens, Euston",3.5553
"New Inn Yard, Shoreditch","Euston Road, Euston",3.8208
"New Inn Yard, Shoreditch","Eversholt Street , Camden Town",4.0909
"New Inn Yard, Shoreditch","Falkirk Street, Hoxton",0.7161
"New Inn Yard, Shoreditch","Finsbury Circus, Liverpool Street",0.9754
"New Inn Yard, Shoreditch","Finsbury Leisure Centre, St. Luke's",1.1923
"New Inn Yard, Shoreditch","Finsbury Library , Finsbury",1.75
"New Inn Yard, Shoreditch","Finsbury Square , Moorgate",0.5935
"New Inn Yard, Shoreditch","Flood Street, Chelsea",7.2979
"New Inn Yard, Shoreditch","Frampton Street, Paddington",6.6338
"New Inn Yard, Shoreditch","George Street, Marylebone",5.2346
"New Inn Yard, Shoreditch","Gloucester Road Station, South Kensington",7.9128
"New Inn Yard, Shoreditch","Gloucester Street, Pimlico",5.6027
"New Inn Yard, Shoreditch","Gloucester Terrace, Bayswater",7.5669
"New Inn Yard, Shoreditch","Godliman Street, St. Paul's",1.9204
"New Inn Yard, Shoreditch","Golden Lane, Barbican",1.0979
"New Inn Yard, Shoreditch","Goswell Road (City Uni), Finsbury",1.5623
"New Inn Yard, Shoreditch","Gower Place , Euston",3.8709
"New Inn Yard, Shoreditch","Graham Street, Angel",1.6957
"New Inn Yard, Shoreditch","Great Dover Street, The Borough",3.0998
"New Inn Yard, Shoreditch","Great Russell Street, Bloomsbury",3.4469
"New Inn Yard, Shoreditch","Great Tower Street, Monument",1.5827
"New Inn Yard, Shoreditch","Grosvenor Crescent, Belgravia",5.7294
"New Inn Yard, Shoreditch","Grosvenor Road, Pimlico",6.1611
"New Inn Yard, Shoreditch","Grove End Road, St. John's Wood",6.7834
"New Inn Yard, Shoreditch","Guilford Street , Bloomsbury",2.8364
"New Inn Yard, Shoreditch","Hampstead Road, Euston",4.0822
"New Inn Yard, Shoreditch","Hampton Street, Walworth",3.9147
"New Inn Yard, Shoreditch","Hardwick Street, Clerkenwell",2.0276
"New Inn Yard, Shoreditch","Harper Road, The Borough",3.1125
"New Inn Yard, Shoreditch","Harrington Square 1, Camden Town",4.2517
"New Inn Yard, Shoreditch","Hatton Garden, Holborn",2.0897
"New Inn Yard, Shoreditch","Hatton Wall, Holborn",2.0834
"New Inn Yard, Shoreditch","Hereford Road, Bayswater",7.9949
"New Inn Yard, Shoreditch","High Holborn , Covent Garden",3.2858
"New Inn Yard, Shoreditch","Holborn Circus, Holborn",2.1622
"New Inn Yard, Shoreditch","Holy Trinity Brompton, Knightsbridge",6.9165
"New Inn Yard, Shoreditch","Hop Exchange, The Borough",2.3764
"New Inn Yard, Shoreditch","Horseferry Road, Westminster",4.8451
"New Inn Yard, Shoreditch","Hyde Park Corner, Hyde Park",5.6642
"New Inn Yard, Shoreditch","Ilchester Place, Kensington",8.9469
"New Inn Yard, Shoreditch","Imperial College, Knightsbridge",7.491
"New Inn Yard, Shoreditch","Jewry Street, Aldgate",1.2481
"New Inn Yard, Shoreditch","Kennington Cross, Kennington",4.541
"New Inn Yard, Shoreditch","Kennington Lane Rail Bridge, Vauxhall",5.1947
"New Inn Yard, Shoreditch","Kennington Road Post Office, Oval",4.9253
"New Inn Yard, Shoreditch","Kennington Road, Vauxhall",3.8803
"New Inn Yard, Shoreditch","Kensington Church Street, Kensington",8.1228
"New Inn Yard, Shoreditch","Kensington Gore, Knightsbridge",7.3428
"New Inn Yard, Shoreditch","Kensington Olympia Station, Olympia",9.4784
"New Inn Yard, Shoreditch","Kingsway, Covent Garden",2.9383
"New Inn Yard, Shoreditch","Knightsbridge, Hyde Park",5.7959
"New Inn Yard, Shoreditch","LMU Commercial Road, Whitechapel",1.4037
"New Inn Yard, Shoreditch","LSBU (Borough Road), Elephant & Castle",3.3092
"New Inn Yard, Shoreditch","Lambeth North Station, Waterloo",3.6215
"New Inn Yard, Shoreditch","Lambeth Road, Vauxhall",4.2485
"New Inn Yard, Shoreditch","Leman Street, Aldgate",1.51
"New Inn Yard, Shoreditch","Leonard Circus , Shoreditch",0.3596
"New Inn Yard, Shoreditch","Lexham Gardens, Kensington",8.4244
"New Inn Yard, Shoreditch","Lisson Grove, St. John's Wood",6.4335
"New Inn Yard, Shoreditch","Little Argyll Street, West End",4.4441
"New Inn Yard, Shoreditch","Liverpool Road (N1 Centre), Angel",2.2168
"New Inn Yard, Shoreditch","Lollard Street, Vauxhall",4.2991
"New Inn Yard, Shoreditch","London Zoo Car Park, The Regent's Park",5.0966
"New Inn Yard, Shoreditch","London Zoo,  The Regent's Park",5.4754
"New Inn Yard, Shoreditch","Long Lane , Bermondsey",2.8647
"New Inn Yard, Shoreditch","Longford Street, The Regent's Park",4.4871
"New Inn Yard, Shoreditch","Lower Marsh, Waterloo",3.6216
"New Inn Yard, Shoreditch","Lower Thames Street, Monument",1.7389
"New Inn Yard, Shoreditch","Macclesfield Rd, St Lukes",1.3511
"New Inn Yard, Shoreditch","Malet Street, Bloomsbury",3.5553
"New Inn Yard, Shoreditch","Mallory Street, Marylebone",6.0231
"New Inn Yard, Shoreditch","Marylebone Lane, Marylebone",4.8865
"New Inn Yard, Shoreditch","Milroy Walk, South Bank",2.6797
"New Inn Yard, Shoreditch","Montpelier Street, Knightsbridge",6.6132
"New Inn Yard, Shoreditch","Moorfields, Moorgate",0.8713
"New Inn Yard, Shoreditch","Murray Grove , Hoxton",1.0158
"New Inn Yard, Shoreditch","Museum of London, Barbican",1.4072
"New Inn Yard, Shoreditch","Nesham Street, Wapping",2.1144
"New Inn Yard, Shoreditch","Nevern Place, Earl's Court",8.7137
"New Inn Yard, Shoreditch","New Globe Walk, Bankside",2.2469
"New Inn Yard, Shoreditch","New Inn Yard, Shoreditch",0.0
"New Inn Yard, Shoreditch","New Kent Road, The Borough",3.4772
"New Inn Yard, Shoreditch","New Road 1 , Whitechapel",1.3467
"New Inn Yard, Shoreditch","Newgate Street , St. Paul's",1.7289
"New Inn Yard, Shoreditch","North Audley Street, Mayfair",5.3073
"New Inn Yard, Shoreditch","North Wharf Road, Paddington",6.7677
"New Inn Yard, Shoreditch","Northumberland Avenue, Strand",3.6554
"New Inn Yard, Shoreditch","Norton Folgate, Liverpool Street",0.3804
"New Inn Yard, Shoreditch","Notting Hill Gate Station, Notting Hill",8.2815
"New Inn Yard, Shoreditch","Nutford Place, Marylebone",5.9581
"New Inn Yard, Shoreditch","Old Quebec Street, Marylebone",5.578
"New Inn Yard, Shoreditch","Old Street Station, St. Luke's",0.6536
"New Inn Yard, Shoreditch","Ontario Street, Elephant & Castle",3.4706
"New Inn Yard, Shoreditch","Paddington Street, Marylebone",5.2387
"New Inn Yard, Shoreditch","Palace Gate, Kensington Gardens",7.6941
"New Inn Yard, Shoreditch","Pall Mall East, West End",4.0183
"New Inn Yard, Shoreditch","Park Lane , Hyde Park",5.635
"New Inn Yard, Shoreditch","Park Road (Baker Street), The Regent's Park",5.515
"New Inn Yard, Shoreditch","Park Street, Bankside",2.2648
"New Inn Yard, Shoreditch","Phillimore Gardens, Kensington",8.6446
"New Inn Yard, Shoreditch","Pont Street, Knightsbridge",6.4509
"New Inn Yard, Shoreditch","Portland Place, Marylebone",4.5834
"New Inn Yard, Shoreditch","Poured Lines, Bankside",2.5817
"New Inn Yard, Shoreditch","Queen Mother Sports Centre, Victoria",5.4312
"New Inn Yard, Shoreditch","Queen Street 1, Bank",1.7259
"New Inn Yard, Shoreditch","Queen Victoria Street, St. Paul's",1.8807
"New Inn Yard, Shoreditch","Queen's Gate (Central), South Kensington",7.6778
"New Inn Yard, Shoreditch","Queen's Gate (North), Kensington",7.4617
"New Inn Yard, Shoreditch","Queen's Gate (South), South Kensington",7.7342
"New Inn Yard, Shoreditch","Queensway, Kensington Gardens",7.6488
"New Inn Yard, Shoreditch","Rampayne Street, Pimlico",5.3405
"New Inn Yard, Shoreditch","Regency Street, Westminster",5.1454
"New Inn Yard, Shoreditch","Risinghill Street, Angel",2.4537
"New Inn Yard, Shoreditch","River Street , Clerkenwell",2.187
"New Inn Yard, Shoreditch","Riverlight North, Nine Elms",6.1221
"New Inn Yard, Shoreditch","Roscoe Street, St. Luke's",1.0993
"New Inn Yard, Shoreditch","Royal London Hospital, Whitechapel",1.4136
"New Inn Yard, Shoreditch","Russell Square Station, Bloomsbury",3.107
"New Inn Yard, Shoreditch","Sackville Street, Mayfair",4.427
"New Inn Yard, Shoreditch","Scala Street, Fitzrovia",3.9626
"New Inn Yard, Shoreditch","Serpentine Car Park, Hyde Park",6.8446
"New Inn Yard, Shoreditch","Seville Street, Knightsbridge",6.0823
"New Inn Yard, Shoreditch","Shoreditch Park, Hoxton",1.1675
"New Inn Yard, Shoreditch","Soho Square , Soho",3.8035
"New Inn Yard, Shoreditch","South Wharf Road, Paddington",6.7287
"New Inn Yard, Shoreditch","Southampton Place, Holborn",3.0114
"New Inn Yard, Shoreditch","Southampton Street, Strand",3.3168
"New Inn Yard, Shoreditch","St. Chad's Street, King's Cross",2.9514
"New Inn Yard, Shoreditch","St. George Street, Mayfair",4.6129
"New Inn Yard, Shoreditch","St. George's Square, Pimlico",5.6146
"New Inn Yard, Shoreditch","St. James's Square, St. James's",4.2776
"New Inn Yard, Shoreditch","St. John Street, Finsbury",1.8133
"New Inn Yard, Shoreditch","St. John's Wood Church, The Regent's Park",6.1426
"New Inn Yard, Shoreditch","St. John's Wood Road, St. John's Wood",6.6074
"New Inn Yard, Shoreditch","St. Martin's Street, West End",3.8902
"New Inn Yard, Shoreditch","St. Mary Axe, Aldgate",1.1497
"New Inn Yard, Shoreditch","Stamford Street, South Bank",3.0753
"New Inn Yard, Shoreditch","Strand, Strand",2.8113
"New Inn Yard, Shoreditch","Sumner Place, South Kensington",7.5145
"New Inn Yard, Shoreditch","Sun Street, Liverpool Street",0.598
"New Inn Yard, Shoreditch","Swan Street, The Borough",2.852
"New Inn Yard, Shoreditch","Tachbrook Street, Victoria",5.4526
"New Inn Yard, Shoreditch","Tanner Street, Bermondsey",2.6557
"New Inn Yard, Shoreditch","Tavistock Street, Covent Garden",3.1912
"New Inn Yard, Shoreditch","Taviton Street, Bloomsbury",3.592
"New Inn Yard, Shoreditch","The Tennis Courts, The Regent's Park",5.1353
"New Inn Yard, Shoreditch","Theobald's Road , Holborn",2.627
"New Inn Yard, Shoreditch","Tooley Street, Bermondsey",2.3389
"New Inn Yard, Shoreditch","Torrens Street, Angel",2.0053
"New Inn Yard, Shoreditch","Tower Gardens , Tower",1.6907
"New Inn Yard, Shoreditch","Trebovir Road, Earl's Court",8.9163
"New Inn Yard, Shoreditch","Triangle Car Park, Hyde Park",6.612
"New Inn Yard, Shoreditch","Tysoe Street, Clerkenwell",2.087
"New Inn Yard, Shoreditch","Union Street, The Borough",2.6727
"New Inn Yard, Shoreditch","Vauxhall Bridge , Pimlico",5.3102
"New Inn Yard, Shoreditch","Vauxhall Cross, Vauxhall",5.313
"New Inn Yard, Shoreditch","Vauxhall Street, Vauxhall",4.9129
"New Inn Yard, Shoreditch","Vincent Square, Westminster",5.241
"New Inn Yard, Shoreditch","Walnut Tree Walk, Vauxhall",4.0735
"New Inn Yard, Shoreditch","Wapping High Street, Wapping",2.3173
"New Inn Yard, Shoreditch","Wardour Street, Soho",3.9649
"New Inn Yard, Shoreditch","Warren Street Station, Euston",4.066
"New Inn Yard, Shoreditch","Warwick Avenue Station, Maida Vale",7.2377
"New Inn Yard, Shoreditch","Warwick Road, Olympia",9.2544
"New Inn Yard, Shoreditch","Warwick Row, Westminster",5.3049
"New Inn Yard, Shoreditch","Waterloo Road, South Bank",3.1996
"New Inn Yard, Shoreditch","Waterloo Station 3, Waterloo",3.2733
"New Inn Yard, Shoreditch","Wellington Arch, Hyde Park",5.4359
"New Inn Yard, Shoreditch","Wellington Road, St. John's Wood",6.522
"New Inn Yard, Shoreditch","Wellington Street , Strand",3.1351
"New Inn Yard, Shoreditch","Wenlock Road , Hoxton",1.2428
"New Inn Yard, Shoreditch","West Cromwell Road, Earl's Court",8.9219
"New Inn Yard, Shoreditch","West Smithfield Rotunda, Farringdon",1.6473
"New Inn Yard, Shoreditch","Westbourne Green, Westbourne",7.8614
"New Inn Yard, Shoreditch","Westbourne Grove, Bayswater",7.7445
"New Inn Yard, Shoreditch","Westminster University, Marylebone",5.2394
"New Inn Yard, Shoreditch","Whitehall Place, Strand",3.6387
"New Inn Yard, Shoreditch","William IV Street, Strand",3.5663
"New Inn Yard, Shoreditch","Windsor Terrace, Hoxton",1.1073
"New Inn Yard, Shoreditch","Woodstock Street, Mayfair",4.8492
"New Inn Yard, Shoreditch","Worship Street, Shoreditch",0.3189
"New Inn Yard, Shoreditch","Wright's Lane, Kensington",8.321
"New Kent Road, The Borough","Albert Embankment, Vauxhall",2.1163
"New Kent Road, The Borough","Albert Gate, Hyde Park",4.6343
"New Kent Road, The Borough","Alderney Street, Pimlico",3.3859
"New Kent Road, The Borough","Aldersgate Street, Barbican",2.952
"New Kent Road, The Borough","Ampton Street , Clerkenwell",4.0524
"New Kent Road, The Borough","Argyle Street, Kings Cross",4.4427
"New Kent Road, The Borough","Ashley Place, Victoria",3.3303
"New Kent Road, The Borough","Baker Street, Marylebone",5.1544
"New Kent Road, The Borough","Bankside Mix, Bankside",1.3618
"New Kent Road, The Borough","Barbican Centre, Barbican",2.848
"New Kent Road, The Borough","Bath Street, St. Luke's",3.5008
"New Kent Road, The Borough","Baylis Road, Waterloo",1.4567
"New Kent Road, The Borough","Bayswater Road, Hyde Park",5.9665
"New Kent Road, The Borough","Bedford Way, Bloomsbury",4.0731
"New Kent Road, The Borough","Belgrave Road, Victoria",3.548
"New Kent Road, The Borough","Bell Street , Marylebone",5.9062
"New Kent Road, The Borough","Belvedere Road 1, South Bank",1.9903
"New Kent Road, The Borough","Berry Street, Clerkenwell",3.1975
"New Kent Road, The Borough","Bethnal Green Road, Shoreditch",3.483
"New Kent Road, The Borough","Black Lion Gate, Kensington Gardens",6.7917
"New Kent Road, The Borough","Black Prince Road, Vauxhall",1.7077
"New Kent Road, The Borough","Bolsover Street, Fitzrovia",4.7713
"New Kent Road, The Borough","Borough High Street, The Borough",0.7047
"New Kent Road, The Borough","Borough Road, Elephant & Castle",0.7191
"New Kent Road, The Borough","Boston Place, Marylebone",5.727
"New Kent Road, The Borough","Bourne Street, Belgravia",4.1934
"New Kent Road, The Borough","Braham Street, Aldgate",2.578
"New Kent Road, The Borough","Bramham Gardens, Earl's Court",6.7649
"New Kent Road, The Borough","Bricklayers Arms, Borough",0.4969
"New Kent Road, The Borough","British Museum, Bloomsbury",3.5128
"New Kent Road, The Borough","Brunswick Square, Bloomsbury",3.8681
"New Kent Road, The Borough","Brushfield Street, Liverpool Street",2.881
"New Kent Road, The Borough","Bruton Street, Mayfair",3.9832
"New Kent Road, The Borough","Bunhill Row, Moorgate",2.9456
"New Kent Road, The Borough","Buxton Street 1, Shoreditch",3.4664
"New Kent Road, The Borough","Calshot Street , King's Cross",4.4329
"New Kent Road, The Borough","Carey Street, Holborn",2.6679
"New Kent Road, The Borough","Cartwright Gardens , Bloomsbury",4.2229
"New Kent Road, The Borough","Chapel Place, Marylebone",4.4161
"New Kent Road, The Borough","Chelsea Green, Chelsea",5.1102
"New Kent Road, The Borough","Chepstow Villas, Notting Hill",7.7725
"New Kent Road, The Borough","Christopher Street, Liverpool Street",3.0403
"New Kent Road, The Borough","Claremont Square, Angel",4.3036
"New Kent Road, The Borough","Claverton Street, Pimlico",3.3043
"New Kent Road, The Borough","Clerkenwell Green, Clerkenwell",3.3073
"New Kent Road, The Borough","Cleveland Gardens, Bayswater",6.6719
"New Kent Road, The Borough","Clifton Road, Maida Vale",6.9258
"New Kent Road, The Borough","Commercial Street, Shoreditch",3.2162
"New Kent Road, The Borough","Cotton Garden Estate, Kennington",1.014
"New Kent Road, The Borough","Craven Street, Strand",2.7493
"New Kent Road, The Borough","Crawford Street, Marylebone",5.294
"New Kent Road, The Borough","Crosswall, Tower",2.1991
"New Kent Road, The Borough","Curlew Street, Shad Thames",1.5627
"New Kent Road, The Borough","Devonshire Terrace, Bayswater",6.3733
"New Kent Road, The Borough","Dickens Square, Borough",0.2707
"New Kent Road, The Borough","Doric Way , Somers Town",4.6944
"New Kent Road, The Borough","Dorset Square, Marylebone",5.6637
"New Kent Road, The Borough","Drummond Street , Euston",4.7206
"New Kent Road, The Borough","Drury Lane, Covent Garden",3.0372
"New Kent Road, The Borough","Earnshaw Street , Covent Garden",3.4505
"New Kent Road, The Borough","East Road, Hoxton",3.8257
"New Kent Road, The Borough","Eastbourne Mews, Paddington",6.4482
"New Kent Road, The Borough","Edgware Road Station, Marylebone",6.0292
"New Kent Road, The Borough","Elizabeth Bridge, Victoria",3.784
"New Kent Road, The Borough","Embankment (Savoy), Strand",2.4749
"New Kent Road, The Borough","Emperor's Gate, South Kensington",6.3958
"New Kent Road, The Borough","Empire Square, The Borough",0.7436
"New Kent Road, The Borough","Endsleigh Gardens, Euston",4.4436
"New Kent Road, The Borough","Euston Road, Euston",4.5548
"New Kent Road, The Borough","Eversholt Street , Camden Town",5.2545
"New Kent Road, The Borough","Falkirk Street, Hoxton",4.181
"New Kent Road, The Borough","Finsbury Circus, Liverpool Street",2.5541
"New Kent Road, The Borough","Finsbury Leisure Centre, St. Luke's",3.5185
"New Kent Road, The Borough","Finsbury Library , Finsbury",3.6749
"New Kent Road, The Borough","Finsbury Square , Moorgate",2.9924
"New Kent Road, The Borough","Flood Street, Chelsea",5.1698
"New Kent Road, The Borough","Frampton Street, Paddington",6.5343
"New Kent Road, The Borough","George Street, Marylebone",4.9624
"New Kent Road, The Borough","Gloucester Road Station, South Kensington",6.2134
"New Kent Road, The Borough","Gloucester Street, Pimlico",3.2564
"New Kent Road, The Borough","Gloucester Terrace, Bayswater",7.086
"New Kent Road, The Borough","Godliman Street, St. Paul's",2.0525
"New Kent Road, The Borough","Golden Lane, Barbican",3.0388
"New Kent Road, The Borough","Goswell Road (City Uni), Finsbury",3.8011
"New Kent Road, The Borough","Gower Place , Euston",4.5032
"New Kent Road, The Borough","Graham Street, Angel",4.2785
"New Kent Road, The Borough","Great Dover Street, The Borough",0.4064
"New Kent Road, The Borough","Great Russell Street, Bloomsbury",3.543
"New Kent Road, The Borough","Great Tower Street, Monument",1.9124
"New Kent Road, The Borough","Grosvenor Crescent, Belgravia",4.2426
"New Kent Road, The Borough","Grosvenor Road, Pimlico",3.5586
"New Kent Road, The Borough","Grove End Road, St. John's Wood",7.078
"New Kent Road, The Borough","Guilford Street , Bloomsbury",3.7281
"New Kent Road, The Borough","Hampstead Road, Euston",4.6686
"New Kent Road, The Borough","Hampton Street, Walworth",0.6475
"New Kent Road, The Borough","Hardwick Street, Clerkenwell",3.8597
"New Kent Road, The Borough","Harper Road, The Borough",0.5151
"New Kent Road, The Borough","Harrington Square 1, Camden Town",5.3526
